germ_ID,row_tier_tags,id_and_rt,x,y,area,area_sum
18PS7022,row-39__tier-11,18PS7022__row-39__tier-11,172,54,29.0,1650.5
18PS7022,row-39__tier-11,18PS7022__row-39__tier-11,218,53,110.5,1650.5
18PS7022,row-39__tier-11,18PS7022__row-39__tier-11,236,52,27.5,1650.5
18PS7022,row-39__tier-11,18PS7022__row-39__tier-11,247,52,115.5,1650.5
18PS7022,row-39__tier-11,18PS7022__row-39__tier-11,261,54,194.0,1650.5
18PS7022,row-39__tier-11,18PS7022__row-39__tier-11,273,53,14.5,1650.5
18PS7022,row-39__tier-11,18PS7022__row-39__tier-11,283,52,32.0,1650.5
18PS7022,row-39__tier-11,18PS7022__row-39__tier-11,291,53,38.5,1650.5
18PS7022,row-39__tier-11,18PS7022__row-39__tier-11,301,54,20.0,1650.5
18PS7022,row-39__tier-11,18PS7022__row-39__tier-11,315,51,71.5,1650.5
18PS7022,row-39__tier-11,18PS7022__row-39__tier-11,322,51,34.5,1650.5
18PS7022,row-39__tier-11,18PS7022__row-39__tier-11,336,55,38.5,1650.5
18PS7022,row-39__tier-11,18PS7022__row-39__tier-11,363,54,25.0,1650.5
18PS7022,row-39__tier-11,18PS7022__row-39__tier-11,386,54,225.5,1650.5
18PS7022,row-39__tier-11,18PS7022__row-39__tier-11,455,55,30.0,1650.5
18PS7022,row-39__tier-11,18PS7022__row-39__tier-11,477,55,168.0,1650.5
18PS7022,row-39__tier-11,18PS7022__row-39__tier-11,484,53,76.0,1650.5
18PS7022,row-39__tier-11,18PS7022__row-39__tier-11,504,54,97.0,1650.5
18PS7022,row-39__tier-11,18PS7022__row-39__tier-11,531,55,18.0,1650.5
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,34,57,20.0,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,45,59,87.0,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,62,58,14.5,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,77,59,14.0,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,101,58,17.0,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,149,58,33.5,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,156,59,25.0,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,207,61,59.0,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,271,60,71.5,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,291,60,81.5,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,299,61,65.0,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,317,60,128.0,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,326,61,15.5,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,338,59,26.0,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,356,61,21.5,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,368,59,33.0,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,380,58,27.0,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,437,61,28.5,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,451,62,34.0,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,465,61,158.5,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,486,61,27.0,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,507,62,15.0,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,530,61,54.5,1099.0
18PS7023,row-40__tier-11,18PS7023__row-40__tier-11,542,59,42.5,1099.0
18PS7024,row-41__tier-11,18PS7024__row-41__tier-11,54,60,20.0,669.5
18PS7024,row-41__tier-11,18PS7024__row-41__tier-11,110,60,15.5,669.5
18PS7024,row-41__tier-11,18PS7024__row-41__tier-11,142,58,23.5,669.5
18PS7024,row-41__tier-11,18PS7024__row-41__tier-11,159,61,69.5,669.5
18PS7024,row-41__tier-11,18PS7024__row-41__tier-11,175,62,46.5,669.5
18PS7024,row-41__tier-11,18PS7024__row-41__tier-11,199,60,44.5,669.5
18PS7024,row-41__tier-11,18PS7024__row-41__tier-11,214,61,35.0,669.5
18PS7024,row-41__tier-11,18PS7024__row-41__tier-11,249,62,25.0,669.5
18PS7024,row-41__tier-11,18PS7024__row-41__tier-11,261,63,22.0,669.5
18PS7024,row-41__tier-11,18PS7024__row-41__tier-11,388,64,14.5,669.5
18PS7024,row-41__tier-11,18PS7024__row-41__tier-11,413,62,14.5,669.5
18PS7024,row-41__tier-11,18PS7024__row-41__tier-11,428,63,85.5,669.5
18PS7024,row-41__tier-11,18PS7024__row-41__tier-11,477,62,38.0,669.5
18PS7024,row-41__tier-11,18PS7024__row-41__tier-11,488,63,27.0,669.5
18PS7024,row-41__tier-11,18PS7024__row-41__tier-11,500,64,15.5,669.5
18PS7024,row-41__tier-11,18PS7024__row-41__tier-11,516,64,31.5,669.5
18PS7024,row-41__tier-11,18PS7024__row-41__tier-11,535,64,141.5,669.5
18PS7025,row-42__tier-11,18PS7025__row-42__tier-11,194,54,22.0,49.5
18PS7025,row-42__tier-11,18PS7025__row-42__tier-11,211,54,27.5,49.5
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,50,52,23.5,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,60,54,16.0,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,70,55,22.0,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,90,52,49.5,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,117,53,32.5,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,142,53,29.5,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,151,55,32.0,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,181,55,19.0,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,197,55,51.5,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,206,54,19.0,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,227,56,40.5,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,261,55,50.5,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,295,55,105.0,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,326,56,17.5,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,337,55,21.0,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,359,56,15.0,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,385,55,124.5,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,401,57,80.0,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,417,57,66.0,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,427,53,50.5,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,434,57,67.0,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,446,56,69.5,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,463,56,19.5,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,485,55,30.0,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,500,57,80.0,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,511,56,30.0,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,527,55,39.0,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,536,55,58.5,1296.0
18PS7026,row-43__tier-11,18PS7026__row-43__tier-11,547,58,37.5,1296.0
18PS7027,row-44__tier-11,18PS7027__row-44__tier-11,124,57,15.0,259.5
18PS7027,row-44__tier-11,18PS7027__row-44__tier-11,359,58,28.0,259.5
18PS7027,row-44__tier-11,18PS7027__row-44__tier-11,375,58,22.0,259.5
18PS7027,row-44__tier-11,18PS7027__row-44__tier-11,420,58,14.0,259.5
18PS7027,row-44__tier-11,18PS7027__row-44__tier-11,429,61,20.5,259.5
18PS7027,row-44__tier-11,18PS7027__row-44__tier-11,478,58,38.5,259.5
18PS7027,row-44__tier-11,18PS7027__row-44__tier-11,505,59,21.5,259.5
18PS7027,row-44__tier-11,18PS7027__row-44__tier-11,514,59,67.0,259.5
18PS7027,row-44__tier-11,18PS7027__row-44__tier-11,552,60,33.0,259.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,46,47,14.0,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,60,48,14.5,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,79,47,34.0,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,88,49,24.0,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,123,47,18.5,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,132,48,15.5,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,143,50,19.0,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,153,48,19.5,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,159,50,14.0,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,171,48,17.5,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,183,48,44.5,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,222,48,23.0,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,229,50,24.0,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,246,47,20.5,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,270,50,14.5,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,305,49,37.0,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,321,49,30.0,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,327,50,20.0,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,332,51,45.5,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,352,50,28.5,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,376,49,28.0,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,389,50,21.5,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,401,50,31.0,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,412,51,29.0,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,418,56,36.5,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,433,48,22.5,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,468,50,27.5,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,499,50,14.0,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,510,50,87.5,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,533,51,32.5,829.5
18PS7028,row-45__tier-11,18PS7028__row-45__tier-11,540,52,21.5,829.5
18PS7029,row-46__tier-11,18PS7029__row-46__tier-11,121,53,17.0,232.5
18PS7029,row-46__tier-11,18PS7029__row-46__tier-11,130,50,29.0,232.5
18PS7029,row-46__tier-11,18PS7029__row-46__tier-11,139,51,15.0,232.5
18PS7029,row-46__tier-11,18PS7029__row-46__tier-11,188,50,44.0,232.5
18PS7029,row-46__tier-11,18PS7029__row-46__tier-11,224,51,18.0,232.5
18PS7029,row-46__tier-11,18PS7029__row-46__tier-11,238,53,40.0,232.5
18PS7029,row-46__tier-11,18PS7029__row-46__tier-11,271,51,28.0,232.5
18PS7029,row-46__tier-11,18PS7029__row-46__tier-11,358,54,26.5,232.5
18PS7029,row-46__tier-11,18PS7029__row-46__tier-11,495,54,15.0,232.5
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,36,54,26.0,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,54,56,15.0,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,62,56,74.5,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,85,56,29.0,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,123,57,54.5,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,151,55,74.0,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,184,56,24.0,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,192,55,129.5,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,207,58,28.0,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,220,56,142.5,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,234,57,40.0,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,259,57,46.0,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,267,55,66.0,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,277,58,24.5,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,289,54,32.5,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,306,55,71.5,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,331,57,19.0,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,356,59,32.5,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,362,58,32.0,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,378,55,22.5,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,396,59,46.0,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,407,59,25.0,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,434,58,218.0,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,465,57,16.0,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,476,58,86.0,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,497,58,31.0,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,508,57,125.0,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,523,59,37.5,1623.0
18PS7030,row-47__tier-11,18PS7030__row-47__tier-11,542,59,55.0,1623.0
17TXSU_9109-1,row-48__tier-11,17TXSU_9109-1__row-48__tier-11,46,60,15.5,257.0
17TXSU_9109-1,row-48__tier-11,17TXSU_9109-1__row-48__tier-11,228,58,15.5,257.0
17TXSU_9109-1,row-48__tier-11,17TXSU_9109-1__row-48__tier-11,258,61,31.0,257.0
17TXSU_9109-1,row-48__tier-11,17TXSU_9109-1__row-48__tier-11,283,61,15.0,257.0
17TXSU_9109-1,row-48__tier-11,17TXSU_9109-1__row-48__tier-11,391,61,54.0,257.0
17TXSU_9109-1,row-48__tier-11,17TXSU_9109-1__row-48__tier-11,402,60,77.5,257.0
17TXSU_9109-1,row-48__tier-11,17TXSU_9109-1__row-48__tier-11,412,61,20.0,257.0
17TXSU_9109-1,row-48__tier-11,17TXSU_9109-1__row-48__tier-11,476,62,28.5,257.0
17TXSU_9109-1,row-49__tier-11,17TXSU_9109-1__row-49__tier-11,139,64,18.5,374.5
17TXSU_9109-1,row-49__tier-11,17TXSU_9109-1__row-49__tier-11,179,63,23.0,374.5
17TXSU_9109-1,row-49__tier-11,17TXSU_9109-1__row-49__tier-11,233,66,15.5,374.5
17TXSU_9109-1,row-49__tier-11,17TXSU_9109-1__row-49__tier-11,240,66,26.0,374.5
17TXSU_9109-1,row-49__tier-11,17TXSU_9109-1__row-49__tier-11,316,64,48.0,374.5
17TXSU_9109-1,row-49__tier-11,17TXSU_9109-1__row-49__tier-11,348,66,16.0,374.5
17TXSU_9109-1,row-49__tier-11,17TXSU_9109-1__row-49__tier-11,373,67,23.0,374.5
17TXSU_9109-1,row-49__tier-11,17TXSU_9109-1__row-49__tier-11,445,65,77.5,374.5
17TXSU_9109-1,row-49__tier-11,17TXSU_9109-1__row-49__tier-11,462,66,14.5,374.5
17TXSU_9109-1,row-49__tier-11,17TXSU_9109-1__row-49__tier-11,509,68,44.0,374.5
17TXSU_9109-1,row-49__tier-11,17TXSU_9109-1__row-49__tier-11,523,68,14.5,374.5
17TXSU_9109-1,row-49__tier-11,17TXSU_9109-1__row-49__tier-11,551,66,22.5,374.5
17TXSU_9109-1,row-49__tier-11,17TXSU_9109-1__row-49__tier-11,569,67,31.5,374.5
17TXSU_9109-1,row-50__tier-11,17TXSU_9109-1__row-50__tier-11,131,54,15.0,160.0
17TXSU_9109-1,row-50__tier-11,17TXSU_9109-1__row-50__tier-11,240,53,21.5,160.0
17TXSU_9109-1,row-50__tier-11,17TXSU_9109-1__row-50__tier-11,263,55,14.5,160.0
17TXSU_9109-1,row-50__tier-11,17TXSU_9109-1__row-50__tier-11,441,55,30.5,160.0
17TXSU_9109-1,row-50__tier-11,17TXSU_9109-1__row-50__tier-11,494,51,18.5,160.0
17TXSU_9109-1,row-50__tier-11,17TXSU_9109-1__row-50__tier-11,523,55,37.5,160.0
17TXSU_9109-1,row-50__tier-11,17TXSU_9109-1__row-50__tier-11,533,57,22.5,160.0
17TXSU_9109-1,row-51__tier-11,17TXSU_9109-1__row-51__tier-11,465,65,15.5,64.5
17TXSU_9109-1,row-51__tier-11,17TXSU_9109-1__row-51__tier-11,566,68,49.0,64.5
17TXSU_9109-1,row-53__tier-11,17TXSU_9109-1__row-53__tier-11,141,45,18.0,76.0
17TXSU_9109-1,row-53__tier-11,17TXSU_9109-1__row-53__tier-11,361,46,19.5,76.0
17TXSU_9109-1,row-53__tier-11,17TXSU_9109-1__row-53__tier-11,404,48,23.0,76.0
17TXSU_9109-1,row-53__tier-11,17TXSU_9109-1__row-53__tier-11,518,45,15.5,76.0
FM 1944GLB2,row-54__tier-11,FM 1944GLB2__row-54__tier-11,120,55,22.0,307.5
FM 1944GLB2,row-54__tier-11,FM 1944GLB2__row-54__tier-11,158,55,23.5,307.5
FM 1944GLB2,row-54__tier-11,FM 1944GLB2__row-54__tier-11,220,57,14.5,307.5
FM 1944GLB2,row-54__tier-11,FM 1944GLB2__row-54__tier-11,270,57,46.0,307.5
FM 1944GLB2,row-54__tier-11,FM 1944GLB2__row-54__tier-11,289,56,17.0,307.5
FM 1944GLB2,row-54__tier-11,FM 1944GLB2__row-54__tier-11,303,57,17.5,307.5
FM 1944GLB2,row-54__tier-11,FM 1944GLB2__row-54__tier-11,333,56,33.0,307.5
FM 1944GLB2,row-54__tier-11,FM 1944GLB2__row-54__tier-11,361,57,27.0,307.5
FM 1944GLB2,row-54__tier-11,FM 1944GLB2__row-54__tier-11,378,58,14.5,307.5
FM 1944GLB2,row-54__tier-11,FM 1944GLB2__row-54__tier-11,451,55,36.5,307.5
FM 1944GLB2,row-54__tier-11,FM 1944GLB2__row-54__tier-11,524,57,17.5,307.5
FM 1944GLB2,row-54__tier-11,FM 1944GLB2__row-54__tier-11,539,60,38.5,307.5
DP 1612B2XF,row-55__tier-11,DP 1612B2XF__row-55__tier-11,46,44,26.5,586.5
DP 1612B2XF,row-55__tier-11,DP 1612B2XF__row-55__tier-11,99,44,22.0,586.5
DP 1612B2XF,row-55__tier-11,DP 1612B2XF__row-55__tier-11,107,45,25.0,586.5
DP 1612B2XF,row-55__tier-11,DP 1612B2XF__row-55__tier-11,150,46,19.5,586.5
DP 1612B2XF,row-55__tier-11,DP 1612B2XF__row-55__tier-11,160,46,42.0,586.5
DP 1612B2XF,row-55__tier-11,DP 1612B2XF__row-55__tier-11,207,45,16.0,586.5
DP 1612B2XF,row-55__tier-11,DP 1612B2XF__row-55__tier-11,227,45,25.0,586.5
DP 1612B2XF,row-55__tier-11,DP 1612B2XF__row-55__tier-11,288,46,64.5,586.5
DP 1612B2XF,row-55__tier-11,DP 1612B2XF__row-55__tier-11,301,46,19.0,586.5
DP 1612B2XF,row-55__tier-11,DP 1612B2XF__row-55__tier-11,319,46,17.5,586.5
DP 1612B2XF,row-55__tier-11,DP 1612B2XF__row-55__tier-11,334,47,48.5,586.5
DP 1612B2XF,row-55__tier-11,DP 1612B2XF__row-55__tier-11,349,47,59.5,586.5
DP 1612B2XF,row-55__tier-11,DP 1612B2XF__row-55__tier-11,367,45,81.5,586.5
DP 1612B2XF,row-55__tier-11,DP 1612B2XF__row-55__tier-11,423,46,16.5,586.5
DP 1612B2XF,row-55__tier-11,DP 1612B2XF__row-55__tier-11,526,47,15.0,586.5
DP 1612B2XF,row-55__tier-11,DP 1612B2XF__row-55__tier-11,564,47,88.5,586.5
PHY375,row-56__tier-11,PHY375__row-56__tier-11,334,44,15.5,15.5
17TXRW7138-140,row-1__tier-12,17TXRW7138-140__row-1__tier-12,81,56,15.0,472.5
17TXRW7138-140,row-1__tier-12,17TXRW7138-140__row-1__tier-12,115,58,27.0,472.5
17TXRW7138-140,row-1__tier-12,17TXRW7138-140__row-1__tier-12,131,58,49.0,472.5
17TXRW7138-140,row-1__tier-12,17TXRW7138-140__row-1__tier-12,154,57,20.5,472.5
17TXRW7138-140,row-1__tier-12,17TXRW7138-140__row-1__tier-12,192,57,15.0,472.5
17TXRW7138-140,row-1__tier-12,17TXRW7138-140__row-1__tier-12,251,58,32.5,472.5
17TXRW7138-140,row-1__tier-12,17TXRW7138-140__row-1__tier-12,272,58,42.5,472.5
17TXRW7138-140,row-1__tier-12,17TXRW7138-140__row-1__tier-12,324,58,47.0,472.5
17TXRW7138-140,row-1__tier-12,17TXRW7138-140__row-1__tier-12,394,58,14.0,472.5
17TXRW7138-140,row-1__tier-12,17TXRW7138-140__row-1__tier-12,408,57,27.5,472.5
17TXRW7138-140,row-1__tier-12,17TXRW7138-140__row-1__tier-12,468,61,28.0,472.5
17TXRW7138-140,row-1__tier-12,17TXRW7138-140__row-1__tier-12,502,61,56.5,472.5
17TXRW7138-140,row-1__tier-12,17TXRW7138-140__row-1__tier-12,542,61,98.0,472.5
17TXRW7138-140,row-2__tier-12,17TXRW7138-140__row-2__tier-12,49,56,27.0,844.0
17TXRW7138-140,row-2__tier-12,17TXRW7138-140__row-2__tier-12,77,56,18.5,844.0
17TXRW7138-140,row-2__tier-12,17TXRW7138-140__row-2__tier-12,84,56,15.0,844.0
17TXRW7138-140,row-2__tier-12,17TXRW7138-140__row-2__tier-12,156,56,14.0,844.0
17TXRW7138-140,row-2__tier-12,17TXRW7138-140__row-2__tier-12,190,57,15.0,844.0
17TXRW7138-140,row-2__tier-12,17TXRW7138-140__row-2__tier-12,207,57,26.0,844.0
17TXRW7138-140,row-2__tier-12,17TXRW7138-140__row-2__tier-12,217,56,22.5,844.0
17TXRW7138-140,row-2__tier-12,17TXRW7138-140__row-2__tier-12,242,55,22.5,844.0
17TXRW7138-140,row-2__tier-12,17TXRW7138-140__row-2__tier-12,269,58,47.5,844.0
17TXRW7138-140,row-2__tier-12,17TXRW7138-140__row-2__tier-12,287,59,54.0,844.0
17TXRW7138-140,row-2__tier-12,17TXRW7138-140__row-2__tier-12,317,57,25.0,844.0
17TXRW7138-140,row-2__tier-12,17TXRW7138-140__row-2__tier-12,342,57,28.5,844.0
17TXRW7138-140,row-2__tier-12,17TXRW7138-140__row-2__tier-12,367,57,43.0,844.0
17TXRW7138-140,row-2__tier-12,17TXRW7138-140__row-2__tier-12,384,58,24.0,844.0
17TXRW7138-140,row-2__tier-12,17TXRW7138-140__row-2__tier-12,398,59,30.5,844.0
17TXRW7138-140,row-2__tier-12,17TXRW7138-140__row-2__tier-12,411,56,19.0,844.0
17TXRW7138-140,row-2__tier-12,17TXRW7138-140__row-2__tier-12,423,57,74.0,844.0
17TXRW7138-140,row-2__tier-12,17TXRW7138-140__row-2__tier-12,501,59,100.5,844.0
17TXRW7138-140,row-2__tier-12,17TXRW7138-140__row-2__tier-12,521,58,51.5,844.0
17TXRW7138-140,row-2__tier-12,17TXRW7138-140__row-2__tier-12,534,59,117.5,844.0
17TXRW7138-140,row-2__tier-12,17TXRW7138-140__row-2__tier-12,548,60,68.5,844.0
18PS1101,row-3__tier-12,18PS1101__row-3__tier-12,57,52,15.0,330.0
18PS1101,row-3__tier-12,18PS1101__row-3__tier-12,150,54,31.5,330.0
18PS1101,row-3__tier-12,18PS1101__row-3__tier-12,220,61,18.0,330.0
18PS1101,row-3__tier-12,18PS1101__row-3__tier-12,347,61,58.0,330.0
18PS1101,row-3__tier-12,18PS1101__row-3__tier-12,414,61,15.0,330.0
18PS1101,row-3__tier-12,18PS1101__row-3__tier-12,443,63,18.5,330.0
18PS1101,row-3__tier-12,18PS1101__row-3__tier-12,469,62,22.0,330.0
18PS1101,row-3__tier-12,18PS1101__row-3__tier-12,492,64,21.5,330.0
18PS1101,row-3__tier-12,18PS1101__row-3__tier-12,502,61,25.5,330.0
18PS1101,row-3__tier-12,18PS1101__row-3__tier-12,510,62,47.5,330.0
18PS1101,row-3__tier-12,18PS1101__row-3__tier-12,524,62,19.0,330.0
18PS1101,row-3__tier-12,18PS1101__row-3__tier-12,540,63,18.0,330.0
18PS1101,row-3__tier-12,18PS1101__row-3__tier-12,552,64,20.5,330.0
18PS1102,row-4__tier-12,18PS1102__row-4__tier-12,49,62,18.0,551.5
18PS1102,row-4__tier-12,18PS1102__row-4__tier-12,57,61,13.5,551.5
18PS1102,row-4__tier-12,18PS1102__row-4__tier-12,73,65,26.0,551.5
18PS1102,row-4__tier-12,18PS1102__row-4__tier-12,115,66,69.5,551.5
18PS1102,row-4__tier-12,18PS1102__row-4__tier-12,146,65,56.0,551.5
18PS1102,row-4__tier-12,18PS1102__row-4__tier-12,198,65,21.0,551.5
18PS1102,row-4__tier-12,18PS1102__row-4__tier-12,318,67,53.5,551.5
18PS1102,row-4__tier-12,18PS1102__row-4__tier-12,343,64,16.5,551.5
18PS1102,row-4__tier-12,18PS1102__row-4__tier-12,358,64,35.5,551.5
18PS1102,row-4__tier-12,18PS1102__row-4__tier-12,374,67,32.5,551.5
18PS1102,row-4__tier-12,18PS1102__row-4__tier-12,445,73,18.5,551.5
18PS1102,row-4__tier-12,18PS1102__row-4__tier-12,472,72,19.0,551.5
18PS1102,row-4__tier-12,18PS1102__row-4__tier-12,504,74,101.0,551.5
18PS1102,row-4__tier-12,18PS1102__row-4__tier-12,520,73,18.5,551.5
18PS1102,row-4__tier-12,18PS1102__row-4__tier-12,557,73,52.5,551.5
18PS1103,row-5__tier-12,18PS1103__row-5__tier-12,42,56,23.0,1045.0
18PS1103,row-5__tier-12,18PS1103__row-5__tier-12,62,55,25.5,1045.0
18PS1103,row-5__tier-12,18PS1103__row-5__tier-12,90,56,33.0,1045.0
18PS1103,row-5__tier-12,18PS1103__row-5__tier-12,104,55,63.0,1045.0
18PS1103,row-5__tier-12,18PS1103__row-5__tier-12,124,54,41.0,1045.0
18PS1103,row-5__tier-12,18PS1103__row-5__tier-12,143,54,36.0,1045.0
18PS1103,row-5__tier-12,18PS1103__row-5__tier-12,170,55,78.0,1045.0
18PS1103,row-5__tier-12,18PS1103__row-5__tier-12,197,54,141.0,1045.0
18PS1103,row-5__tier-12,18PS1103__row-5__tier-12,212,54,86.5,1045.0
18PS1103,row-5__tier-12,18PS1103__row-5__tier-12,230,55,60.5,1045.0
18PS1103,row-5__tier-12,18PS1103__row-5__tier-12,253,53,28.5,1045.0
18PS1103,row-5__tier-12,18PS1103__row-5__tier-12,382,58,26.5,1045.0
18PS1103,row-5__tier-12,18PS1103__row-5__tier-12,400,57,59.5,1045.0
18PS1103,row-5__tier-12,18PS1103__row-5__tier-12,424,58,17.5,1045.0
18PS1103,row-5__tier-12,18PS1103__row-5__tier-12,452,58,50.5,1045.0
